#Parameters = {D_center=12; L1=9; L2=2; L3=2; L4=18; L_diff=2.83; L_sub=19.66; W_50=1.36; W_sub=19.66; Z_mid=9.83; cm=0.3; ct=12; g_slot=0.8; h1=2; h2=2; h3=2; h4=2; h_sub=11; hole_puncher=0.87365; hole_puncher1=1.7; needle_radius=0.635; nutrient_solution=0.01; pipe_OD=50; pipe_Ri=8; pipe_Ro=10; r_SRR=7; r_SRR_in=4.6; sigma_fluid=0.5; spacing=0.4; t_PDMS_microstrip=0.35; t_SRR=2; t_gnd=2; t_metal=0.5; t_microstrip=1; t_wall=2; w_channel=2; w_diff=2.83}
#"Frequency / GHz"	"S1,1 (62) [Magnitude / dB]"
#----------------------------------------------
1.3760000000000	-0.96272621232064
1.3800000000000	-0.97252342221759
1.3840000000000	-0.98242996493752
1.3880000000000	-0.99244727465687
1.3920000000000	-1.0025768074252
1.3960000000000	-1.0128200415388
1.4000000000000	-1.0231784779206
1.4040000000000	-1.0336536405083
1.4080000000000	-1.0442470766488
1.4120000000000	-1.0549603575002
1.4160000000000	-1.0657950784419
1.4200000000000	-1.0767528594920
1.4240000000000	-1.0878353457323
1.4280000000000	-1.0990442077420
1.4320000000000	-1.1103811420392
1.4360000000000	-1.1218478715308
1.4400000000000	-1.1334461459710
1.4440000000000	-1.1451777424285
1.4480000000000	-1.1570444657628
1.4520000000000	-1.1690481491092
1.4560000000000	-1.1811906543735
1.4600000000000	-1.1934738727359
1.4640000000000	-1.2058997251648
1.4680000000000	-1.2184701629403
1.4720000000000	-1.2311871681882
1.4760000000000	-1.2440527544235
1.4800000000000	-1.2570689671056
1.4840000000000	-1.2702378842029
1.4880000000000	-1.2835616167701
1.4920000000000	-1.2970423095350
1.4960000000000	-1.3106821414982
1.5000000000000	-1.3244833265434
1.5040000000000	-1.3384481140608
1.5080000000000	-1.3525787895820
1.5120000000000	-1.3668776754276
1.5160000000000	-1.3813471313682
1.5200000000000	-1.3959895552974
1.5240000000000	-1.4108073839194
1.5280000000000	-1.4258030934495
1.5320000000000	-1.4409792003291
1.5360000000000	-1.4563382619548
1.5400000000000	-1.4718828774226
1.5440000000000	-1.4876156882862
1.5480000000000	-1.5035393793321
1.5520000000000	-1.5196566793690
1.5560000000000	-1.5359703620345
1.5600000000000	-1.5524832466175
1.5640000000000	-1.5691981988980
1.5680000000000	-1.5861181320039
1.5720000000000	-1.6032460072859
1.5760000000000	-1.6205848352100
1.5800000000000	-1.6381376762692
1.5840000000000	-1.6559076419141
1.5880000000000	-1.6738978955028
1.5920000000000	-1.6921116532714
1.5960000000000	-1.7105521853243
1.6000000000000	-1.7292228166462
1.6040000000000	-1.7481269281357
1.6080000000000	-1.7672679576608
1.6120000000000	-1.7866494011374
1.6160000000000	-1.8062748136310
1.6200000000000	-1.8261478104825
1.6240000000000	-1.8462720684591
1.6280000000000	-1.8666513269294
1.6320000000000	-1.8872893890657
1.6360000000000	-1.9081901230726
1.6400000000000	-1.9293574634424
1.6440000000000	-1.9507954122402
1.6480000000000	-1.9725080404167
1.6520000000000	-1.9944994891513
1.6560000000000	-2.0167739712268
1.6600000000000	-2.0393357724340
1.6640000000000	-2.0621892530107
1.6680000000000	-2.0853388491131
1.6720000000000	-2.1087890743220
1.6760000000000	-2.1325445211853
1.6800000000000	-2.1566098627958
1.6840000000000	-2.1809898544083
1.6880000000000	-2.2056893350951
1.6920000000000	-2.2307132294413
1.6960000000000	-2.2560665492827
1.7000000000000	-2.2817543954858
1.7040000000000	-2.3077819597721
1.7080000000000	-2.3341545265890
1.7120000000000	-2.3608774750267
1.7160000000000	-2.3879562807853
1.7200000000000	-2.4153965181913
1.7240000000000	-2.4432038622672
1.7280000000000	-2.4713840908550
1.7320000000000	-2.4999430867952
1.7360000000000	-2.5288868401649
1.7400000000000	-2.5582214505746
1.7440000000000	-2.5879531295284
1.7480000000000	-2.6180882028484
1.7520000000000	-2.6486331131656
1.7560000000000	-2.6795944224809
1.7600000000000	-2.7109788147980
1.7640000000000	-2.7427930988307
1.7680000000000	-2.7750442107886
1.7720000000000	-2.8077392172432
1.7760000000000	-2.8408853180778
1.7800000000000	-2.8744898495253
1.7840000000000	-2.9085602872962
1.7880000000000	-2.9431042498012
1.7920000000000	-2.9781295014729
1.7960000000000	-3.0136439561890
1.8000000000000	-3.0496556808031
1.8040000000000	-3.0861728987864
1.8080000000000	-3.1232039939854
1.8120000000000	-3.1607575145011
1.8160000000000	-3.1988421766942
1.8200000000000	-3.2374668693227
1.8240000000000	-3.2766406578164
1.8280000000000	-3.3163727886968
1.8320000000000	-3.3566726941458
1.8360000000000	-3.3975499967335
1.8400000000000	-3.4390145143093
1.8440000000000	-3.4810762650661
1.8480000000000	-3.5237454727847
1.8520000000000	-3.5670325722669
1.8560000000000	-3.6109482149671
1.8600000000000	-3.6555032748313
1.8640000000000	-3.7007088543531
1.8680000000000	-3.7465762908591
1.8720000000000	-3.7931171630333
1.8760000000000	-3.8403432976930
1.8800000000000	-3.8882667768294
1.8840000000000	-3.9368999449256
1.8880000000000	-3.9862554165668
1.8920000000000	-4.0363460843568
1.8960000000000	-4.0871851271586
1.9000000000000	-4.1387860186735
1.9040000000000	-4.1911625363796
1.9080000000000	-4.2443287708459
1.9120000000000	-4.2982991354447
1.9160000000000	-4.3530883764823
1.9200000000000	-4.4087115837714
1.9240000000000	-4.4651842016699
1.9280000000000	-4.5225220406108
1.9320000000000	-4.5807412891527
1.9360000000000	-4.6398585265780
1.9400000000000	-4.6998907360716
1.9440000000000	-4.7608553185130
1.9480000000000	-4.8227701069163
1.9520000000000	-4.8856533815579
1.9560000000000	-4.9495238858294
1.9600000000000	-5.0144008428624
1.9640000000000	-5.0803039729672
1.9680000000000	-5.1472535119374
1.9720000000000	-5.2152702302720
1.9760000000000	-5.2843754533708
1.9800000000000	-5.3545910827632
1.9840000000000	-5.4259396184359
1.9880000000000	-5.4984441823261
1.9920000000000	-5.5721285430567
1.9960000000000	-5.6470171419906
2.0000000000000	-5.7231351206902
2.0040000000000	-5.8005083498727
2.0080000000000	-5.8791634599600
2.0120000000000	-5.9591278733278
2.0160000000000	-6.0404298383668
2.0200000000000	-6.1230984654800
2.0240000000000	-6.2071637651451
2.0280000000000	-6.2926566881847
2.0320000000000	-6.3796091683975
2.0360000000000	-6.4680541677131
2.0400000000000	-6.5580257240522
2.0440000000000	-6.6495590020794
2.0480000000000	-6.7426903470619
2.0520000000000	-6.8374573420543
2.0560000000000	-6.9338988686568
2.0600000000000	-7.0320551716096
2.0640000000000	-7.1319679275091
2.0680000000000	-7.2336803179589
2.0720000000000	-7.3372371074920
2.0760000000000	-7.4426847266319
2.0800000000000	-7.5500713604921
2.0840000000000	-7.6594470433498
2.0880000000000	-7.7708637596666
2.0920000000000	-7.8843755520746
2.0960000000000	-8.0000386368907
2.1000000000000	-8.1179115277771
2.1040000000000	-8.2380551682196
2.1080000000000	-8.3605330735621
2.1120000000000	-8.4854114834027
2.1160000000000	-8.6127595252356
2.1200000000000	-8.7426493903056
2.1240000000000	-8.8751565227390
2.1280000000000	-9.0103598231152
2.1320000000000	-9.1483418677587
2.1360000000000	-9.2891891451577
2.1400000000000	-9.4329923110541
2.1440000000000	-9.5798464639033
2.1480000000000	-9.7298514425703
2.1520000000000	-9.8831121483166
2.1560000000000	-10.039738893333
2.1600000000000	-10.199847778298
2.1640000000000	-10.363561101690
2.1680000000000	-10.531007803834
2.1720000000000	-10.702323948962
2.1760000000000	-10.877653248860
2.1800000000000	-11.057147632018
2.1840000000000	-11.240967862510
2.1880000000000	-11.429284213209
2.1920000000000	-11.622277198264
2.1960000000000	-11.820138370116
2.2000000000000	-12.023071186610
2.2040000000000	-12.231291953976
2.2080000000000	-12.445030851573
2.2120000000000	-12.664533044186
2.2160000000000	-12.890059887301
2.2200000000000	-13.121890230029
2.2240000000000	-13.360321818911
2.2280000000000	-13.605672803602
2.2320000000000	-13.858283341888
2.2360000000000	-14.118517296140
2.2400000000000	-14.386764005414
2.2440000000000	-14.663440105840
2.2480000000000	-14.948991355168
2.2520000000000	-15.243894393182
2.2560000000000	-15.548658334966
2.2600000000000	-15.863826044220
2.2640000000000	-16.189974862520
2.2680000000000	-16.527716468216
2.2720000000000	-16.877695392218
2.2760000000000	-17.240585507832
2.2800000000000	-17.617083510322
2.2840000000000	-18.007897969306
2.2880000000000	-18.413731917234
2.2920000000000	-18.835256052029
2.2960000000000	-19.273068376240
2.3000000000000	-19.727634334666
2.3040000000000	-20.199199094342
2.3080000000000	-20.687660403697
2.3120000000000	-21.192386474379
2.3160000000000	-21.711958949638
2.3200000000000	-22.243817612394
2.3240000000000	-22.783784411830
2.3280000000000	-23.325456747431
2.3320000000000	-23.859496570737
2.3360000000000	-24.372921318959
2.3400000000000	-24.848640724358
2.3440000000000	-25.265664093393
2.3480000000000	-25.600523602020
2.3520000000000	-25.830297301940
2.3560000000000	-25.936946634572
2.3600000000000	-25.911651892759
2.3640000000000	-25.757218606683
2.3680000000000	-25.487291428827
2.3720000000000	-25.122801673467
2.3760000000000	-24.687405520654
2.3800000000000	-24.203670137012
2.3840000000000	-23.690826645075
2.3880000000000	-23.163990271741
2.3920000000000	-22.634334608694
2.3960000000000	-22.109712737031
2.4000000000000	-21.595387687734
2.4040000000000	-21.094701118567
2.4080000000000	-20.609618428398
2.4120000000000	-20.141145191771
2.4160000000000	-19.689632912478
2.4200000000000	-19.254997834492
2.4240000000000	-18.836874812499
2.4280000000000	-18.434724110333
2.4320000000000	-18.047904706362
2.4360000000000	-17.675724047019
2.4400000000000	-17.317471367972
2.4440000000000	-16.972439614983
2.4480000000000	-16.639939493447
2.4520000000000	-16.319308110361
2.4560000000000	-16.009913924226
2.4600000000000	-15.711159195502
2.4640000000000	-15.422480765596
2.4680000000000	-15.143349738292
2.4720000000000	-14.873270460428
2.4760000000000	-14.611779075177
2.4800000000000	-14.358441835046
2.4840000000000	-14.112853301611
2.4880000000000	-13.874634516989
2.4920000000000	-13.643431202796
2.4960000000000	-13.418912022018
2.5000000000000	-13.200766925126
2.5040000000000	-12.988705592117
2.5080000000000	-12.782455975566
2.5120000000000	-12.581762945376
2.5160000000000	-12.386387033046
2.5200000000000	-12.196103271430
2.5240000000000	-12.010700124930
2.5280000000000	-11.829978504454
2.5320000000000	-11.653750861286
2.5360000000000	-11.481840354019
2.5400000000000	-11.314080082851
2.5440000000000	-11.150312385830
2.5480000000000	-10.990388191933
2.5520000000000	-10.834166426199
2.5560000000000	-10.681513462491
2.5600000000000	-10.532302619816
2.5640000000000	-10.386413698450
2.5680000000000	-10.243732552440
2.5720000000000	-10.104150695339
2.5760000000000	-9.9675649363374
2.5800000000000	-9.8338770441592
2.5840000000000	-9.7029934363775
2.5880000000000	-9.5748248919759
2.5920000000000	-9.4492862852035
2.5960000000000	-9.3262963389367
2.6000000000000	-9.2057773959268
2.6040000000000	-9.0876552064571
2.6080000000000	-8.9718587310673
2.6120000000000	-8.8583199571227
2.6160000000000	-8.7469737281146
2.6200000000000	-8.6377575846768
2.6240000000000	-8.5306116163944
2.6280000000000	-8.4254783235586
2.6320000000000	-8.3223024880993
2.6360000000000	-8.2210310529880
2.6400000000000	-8.1216130094699
2.6440000000000	-8.0239992915340
2.6480000000000	-7.9281426770827
2.6520000000000	-7.8339976953048
2.6560000000000	-7.7415205398011
2.6600000000000	-7.6506689870425
2.6640000000000	-7.5614023197820
2.6680000000000	-7.4736812550665
2.6720000000000	-7.3874678765256
2.6760000000000	-7.3027255706407
2.6800000000000	-7.2194189667190
2.6840000000000	-7.1375138803192
2.6880000000000	-7.0569772598972
2.6920000000000	-6.9777771364537
2.6960000000000	-6.8998825759880
2.7000000000000	-6.8232636345693
2.7040000000000	-6.7478913158602
2.7080000000000	-6.6737375309295
2.7120000000000	-6.6007750602121
2.7160000000000	-6.5289775174780
2.7200000000000	-6.4583193156851
2.7240000000000	-6.3887756345988
2.7280000000000	-6.3203223900706
2.7320000000000	-6.2529362048728
2.7360000000000	-6.1865943809975
2.7400000000000	-6.1212748733308
2.7440000000000	-6.0569562646209
2.7480000000000	-5.9936177416653
2.7520000000000	-5.9312390726440
2.7560000000000	-5.8698005855352
2.7600000000000	-5.8092831475486
2.7640000000000	-5.7496681455220
2.7680000000000	-5.6909374672239
2.7720000000000	-5.6330734835142
2.7760000000000	-5.5760590313138
2.7800000000000	-5.5198773973403
2.7840000000000	-5.4645123025671
2.7880000000000	-5.4099478873679
2.7920000000000	-5.3561686973096
2.7960000000000	-5.3031596695591
2.8000000000000	-5.2509061198733
2.8040000000000	-5.1993937301393
2.8080000000000	-5.1486085364399
2.8120000000000	-5.0985369176143
2.8160000000000	-5.0491655842915
2.8200000000000	-5.0004815683711
2.8240000000000	-4.9524722129302
2.8280000000000	-4.9051251625342
2.8320000000000	-4.8584283539335
2.8360000000000	-4.8123700071258
2.8400000000000	-4.7669386167670
2.8440000000000	-4.7221229439140
2.8480000000000	-4.6779120080846
2.8520000000000	-4.6342950796174
2.8560000000000	-4.5912616723205
2.8600000000000	-4.5488015363933
2.8640000000000	-4.5069046516107
2.8680000000000	-4.4655612207563
2.8720000000000	-4.4247616632948
2.8760000000000	-4.3844966092715
2.8800000000000	-4.3447568934303
2.8840000000000	-4.3055335495393
2.8880000000000	-4.2668178049159
2.8920000000000	-4.2286010751421
2.8960000000000	-4.1908749589625
2.9000000000000	-4.1536312333563
2.9040000000000	-4.1168618487774
2.9080000000000	-4.0805589245540
2.9120000000000	-4.0447147444422
2.9160000000000	-4.0093217523264
2.9200000000000	-3.9743725480616
2.9240000000000	-3.9398598834505
2.9280000000000	-3.9057766583515
2.9320000000000	-3.8721159169106
2.9360000000000	-3.8388708439140
2.9400000000000	-3.8060347612558
2.9440000000000	-3.7736011245162
2.9480000000000	-3.7415635196459
2.9520000000000	-3.7099156597541
2.9560000000000	-3.6786513819934
2.9600000000000	-3.6477646445402
2.9640000000000	-3.6172495236669
2.9680000000000	-3.5871002109006
2.9720000000000	-3.5573110102675
2.9760000000000	-3.5278763356182
2.9800000000000	-3.4987907080317
2.9840000000000	-3.4700487532948
2.9880000000000	-3.4416451994549
2.9920000000000	-3.4135748744430
2.9960000000000	-3.3858327037643
3.0000000000000	-3.3584137082548
3.0040000000000	-3.3313130019006
3.0080000000000	-3.3045257897185
3.0120000000000	-3.2780473656960
3.0160000000000	-3.2518731107872
3.0200000000000	-3.2259984909646
3.0240000000000	-3.2004190553238
3.0280000000000	-3.1751304342395
3.0320000000000	-3.1501283375713
3.0360000000000	-3.1254085529176
3.0400000000000	-3.1009669439156
3.0440000000000	-3.0767994485873
3.0480000000000	-3.0529020777276
3.0520000000000	-3.0292709133359
3.0560000000000	-3.0059021070874
3.0600000000000	-2.9827918788449
3.0640000000000	-2.9599365152082
3.0680000000000	-2.9373323681009
3.0720000000000	-2.9149758533928
3.0760000000000	-2.8928634495576
3.0800000000000	-2.8709916963643
3.0840000000000	-2.8493571936008
3.0880000000000	-2.8279565998302
3.0920000000000	-2.8067866311767
3.0960000000000	-2.7858440601428
3.1000000000000	-2.7651257144543
3.1040000000000	-2.7446284759340
3.1080000000000	-2.7243492794027
3.1120000000000	-2.7042851116068
3.1160000000000	-2.6844330101716
3.1200000000000	-2.6647900625791
3.1240000000000	-2.6453534051713
3.1280000000000	-2.6261202221759
3.1320000000000	-2.6070877447558
3.1360000000000	-2.5882532500803
3.1400000000000	-2.5696140604187
3.1440000000000	-2.5511675422541
3.1480000000000	-2.5329111054185
3.1520000000000	-2.5148422022475
3.1560000000000	-2.4969583267540
3.1600000000000	-2.4792570138218
3.1640000000000	-2.4617358384166
3.1680000000000	-2.4443924148152
3.1720000000000	-2.4272243958521
3.1760000000000	-2.4102294721832
3.1800000000000	-2.3934053715655
3.1840000000000	-2.3767498581534
3.1880000000000	-2.3602607318104
3.1920000000000	-2.3439358274356
3.1960000000000	-2.3277730143058
3.2000000000000	-2.3117701954317
3.2040000000000	-2.2959253069275
3.2080000000000	-2.2802363173956
3.2120000000000	-2.2647012273233
3.2160000000000	-2.2493180684935
3.2200000000000	-2.2340849034073
3.2240000000000	-2.2189998247197
3.2280000000000	-2.2040609546868
3.2320000000000	-2.1892664446251
3.2360000000000	-2.1746144743822
3.2400000000000	-2.1601032518184
3.2440000000000	-2.1457310123000
3.2480000000000	-2.1314960182019
3.2520000000000	-2.1173965584222
3.2560000000000	-2.1034309479056
3.2600000000000	-2.0895975271775
3.2640000000000	-2.0758946618875
3.2680000000000	-2.0623207423620
3.2720000000000	-2.0488741831666
3.2760000000000	-2.0355534226770
3.2800000000000	-2.0223569226589
3.2840000000000	-2.0092831678566
3.2880000000000	-1.9963306655893
3.2920000000000	-1.9834979453565
3.2960000000000	-1.9707835584506
3.3000000000000	-1.9581860775778
3.3040000000000	-1.9457040964859
3.3080000000000	-1.9333362296007
3.3120000000000	-1.9210811116687
3.3160000000000	-1.9089373974068
3.3200000000000	-1.8969037611599
3.3240000000000	-1.8849788965644
3.3280000000000	-1.8731615162185
3.3320000000000	-1.8614503513593
3.3360000000000	-1.8498441515459
3.3400000000000	-1.8383416843487
3.3440000000000	-1.8269417350449
3.3480000000000	-1.8156431063201
3.3520000000000	-1.8044446179749
3.3560000000000	-1.7933451066382
3.3600000000000	-1.7823434254851
3.3640000000000	-1.7714384439609
3.3680000000000	-1.7606290475100
3.3720000000000	-1.7499141373099
3.3760000000000	-1.7392926300109
3.3800000000000	-1.7287634574797
3.3840000000000	-1.7183255665489
3.3880000000000	-1.7079779187703
3.3920000000000	-1.6977194901739
3.3960000000000	-1.6875492710303
3.4000000000000	-1.6774662656184
3.4040000000000	-1.6674694919969
3.4080000000000	-1.6575579817803
3.4120000000000	-1.6477307799194
3.4160000000000	-1.6379869444850
3.4200000000000	-1.6283255464564
3.4240000000000	-1.6187456695133
3.4280000000000	-1.6092464098320
3.4320000000000	-1.5998268758849
3.4360000000000	-1.5904861882438
3.4400000000000	-1.5812234793867
3.4440000000000	-1.5720378935088
3.4480000000000	-1.5629285863357
3.4520000000000	-1.5538947249408
3.4560000000000	-1.5449354875663
3.4600000000000	-1.5360500634463
3.4640000000000	-1.5272376526344
3.4680000000000	-1.5184974658331
3.4720000000000	-1.5098287242275
3.4760000000000	-1.5012306593208
3.4800000000000	-1.4927025127738
3.4840000000000	-1.4842435362461
3.4880000000000	-1.4758529912416
3.4920000000000	-1.4675301489549
3.4960000000000	-1.4592742901220
3.5000000000000	-1.4510847048729
3.5040000000000	-1.4429606925867
3.5080000000000	-1.4349015617496
3.5120000000000	-1.4269066298148
3.5160000000000	-1.4189752230658
3.5200000000000	-1.4111066764809
3.5240000000000	-1.4033003336012
3.5280000000000	-1.3955555463998
3.5320000000000	-1.3878716751538
3.5360000000000	-1.3802480883190
3.5400000000000	-1.3726841624055
3.5440000000000	-1.3651792818565
3.5480000000000	-1.3577328389288
3.5520000000000	-1.3503442335752
3.5560000000000	-1.3430128733288
3.5600000000000	-1.3357381731902
3.5640000000000	-1.3285195555149
3.5680000000000	-1.3213564499042
3.5720000000000	-1.3142482930971
3.5760000000000	-1.3071945288642
3.5800000000000	-1.3001946079033
3.5840000000000	-1.2932479877370
3.5880000000000	-1.2863541326114
3.5920000000000	-1.2795125133974
3.5960000000000	-1.2727226074925
3.6000000000000	-1.2659838987255
3.6040000000000	-1.2592958772612
3.6080000000000	-1.2526580395085
3.6120000000000	-1.2460698880281
3.6160000000000	-1.2395309314435
3.6200000000000	-1.2330406843517
3.6240000000000	-1.2265986672368
3.6280000000000	-1.2202044063844
3.6320000000000	-1.2138574337969
3.6360000000000	-1.2075572871110
3.6400000000000	-1.2013035095162
3.6440000000000	-1.1950956496742
3.6480000000000	-1.1889332616402
3.6520000000000	-1.1828159047849
3.6560000000000	-1.1767431437182
3.6600000000000	-1.1707145482137
3.6640000000000	-1.1647296931347
3.6680000000000	-1.1587881583609
3.6720000000000	-1.1528895287168
3.6760000000000	-1.1470333939011
3.6800000000000	-1.1412193484163
3.6840000000000	-1.1354469915009
3.6880000000000	-1.1297159270612
3.6920000000000	-1.1240257636053
3.6960000000000	-1.1183761141769
3.7000000000000	-1.1127665962912
3.7040000000000	-1.1071968318713
3.7080000000000	-1.1016664471853
3.7120000000000	-1.0961750727846
3.7160000000000	-1.0907223434432
3.7200000000000	-1.0853078980977
3.7240000000000	-1.0799313797881
3.7280000000000	-1.0745924355999
3.7320000000000	-1.0692907166062
3.7360000000000	-1.0640258778116
3.7400000000000	-1.0587975780963
3.7440000000000	-1.0536054801609
3.7480000000000	-1.0484492504723
3.7520000000000	-1.0433285592105
3.7560000000000	-1.0382430802153
3.7600000000000	-1.0331924909347
3.7640000000000	-1.0281764723734
3.7680000000000	-1.0231947090424
3.7720000000000	-1.0182468889084
3.7760000000000	-1.0133327033454
3.7800000000000	-1.0084518470850
3.7840000000000	-1.0036040181693
3.7880000000000	-0.99878891790269
3.7920000000000	-0.99400625080535
3.7960000000000	-0.98925572456692
3.8000000000000	-0.98453705000072
3.8040000000000	-0.97984994099857
3.8080000000000	-0.97519411448617
3.8120000000000	-0.97056929037893
3.8160000000000	-0.96597519153835
3.8200000000000	-0.96141154372886
3.8240000000000	-0.95687807557516
3.8280000000000	-0.95237451851996
3.8320000000000	-0.94790060678226
3.8360000000000	-0.94345607731591
3.8400000000000	-0.93904066976875
3.8440000000000	-0.93465412644200
3.8480000000000	-0.93029619225011
3.8520000000000	-0.92596661468095
3.8560000000000	-0.92166514375639
3.8600000000000	-0.91739153199309
3.8640000000000	-0.91314553436380
3.8680000000000	-0.90892690825876
3.8720000000000	-0.90473541344756
3.8760000000000	-0.90057081204111
3.8800000000000	-0.89643286845401
3.8840000000000	-0.89232134936702
3.8880000000000	-0.88823602368984
3.8920000000000	-0.88417666252407
3.8960000000000	-0.88014303912630
3.9000000000000	-0.87613492887141
3.9040000000000	-0.87215210921601
3.9080000000000	-0.86819435966199
3.9120000000000	-0.86426146172017
3.9160000000000	-0.86035319887402
3.9200000000000	-0.85646935654350
3.9240000000000	-0.85260972204886
3.9280000000000	-0.84877408457450
3.9320000000000	-0.84496223513284
3.9360000000000	-0.84117396652808
3.9400000000000	-0.83740907332003
3.9440000000000	-0.83366735178775
3.9480000000000	-0.82994859989312
3.9520000000000	-0.82625261724429
3.9560000000000	-0.82257920505895
3.9600000000000	-0.81892816612740
3.9640000000000	-0.81529930477541
3.9680000000000	-0.81169242682682
3.9720000000000	-0.80810733956587
3.9760000000000	-0.80454385169914
3.9800000000000	-0.80100177331720
3.9840000000000	-0.79748091585584
3.9880000000000	-0.79398109205684
3.9920000000000	-0.79050211592827
3.9960000000000	-0.78704380270431
4.0000000000000	-0.78360596880440
4.0040000000000	-0.78018843179188
4.0080000000000	-0.77679101033190
4.0120000000000	-0.77341352414861
4.0160000000000	-0.77005579398162
4.0200000000000	-0.76671764154159
4.0240000000000	-0.76339888946492
4.0280000000000	-0.76009936126747
4.0320000000000	-0.75681888129736
4.0360000000000	-0.75355727468647
4.0400000000000	-0.75031436730100
4.0440000000000	-0.74708998569058
4.0480000000000	-0.74388395703617
4.0520000000000	-0.74069610909647
4.0560000000000	-0.73752627015286
4.0600000000000	-0.73437426895267
4.0640000000000	-0.73123993465076
4.0680000000000	-0.72812309674929
4.0720000000000	-0.72502358503547
4.0760000000000	-0.72194122951735
4.0800000000000	-0.71887586035729
4.0840000000000	-0.71582730780314
4.0880000000000	-0.71279540211695
4.0920000000000	-0.70977997350103
4.0960000000000	-0.70678085202114
4.1000000000000	-0.70379786752676
4.1040000000000	-0.70083084956816
4.1080000000000	-0.69787962731008
4.1120000000000	-0.69494402944186
4.1160000000000	-0.69202388408372
4.1200000000000	-0.68911901868903
4.1240000000000	-0.68622925994223
4.1280000000000	-0.68335443365222
4.1320000000000	-0.68049436464083
4.1360000000000	-0.67764887662621
4.1400000000000	-0.67481779210061
4.1440000000000	-0.67200093220237
