#Parameters = {D_center=12; L1=19.68; L2=2; L3=2.5; L4=15.5; L_diff=2.83; L_sub=53.66; W_50=1.36; W_sub=53.66; Z_mid=26.83; cm=0.3; ct=12; g_slot=2; h1=2; h2=2; h3=2; h4=2; h_sub=0.8; hole_puncher=0.87365; hole_puncher1=0.9; margin=1.92; needle_radius=0.635; nutrient_solution=0.01; pipe_OD=50; pipe_Ri=8; pipe_Ro=10; r_SRR=24; r_SRR_in=21.6; sigma_fluid=0.5; spacing=0.4; t_PDMS_microstrip=0.35; t_SRR=0.07; t_gnd=0.07; t_metal=0.5; t_microstrip=0.07; t_wall=2; w_channel=2; w_diff=2.83}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
2.2480000000000	-1.3123009548193
2.2520000000000	-1.4949468349137
2.2560000000000	-1.7120373232985
2.2600000000000	-1.9705685966144
2.2640000000000	-2.2782783187148
2.2680000000000	-2.6428444433007
2.2720000000000	-3.0700195070991
2.2760000000000	-3.5598730556731
2.2800000000000	-4.1001417055010
2.2840000000000	-4.6564888522076
2.2880000000000	-5.1632610764637
2.2920000000000	-5.5265651880214
2.2960000000000	-5.6556522475707
2.3000000000000	-5.5150959378665
2.3040000000000	-5.1496606354274
2.3080000000000	-4.6523306116448
2.3120000000000	-4.1131424703231
2.3160000000000	-3.5925897651574
2.3200000000000	-3.1213364966488
2.3240000000000	-2.7098354114308
2.3280000000000	-2.3575072692263
2.3320000000000	-2.0587851167791
2.3360000000000	-1.8064645793566
2.3400000000000	-1.5933466157850
2.3440000000000	-1.4129350284647
2.3480000000000	-1.2596546657026
2.3520000000000	-1.1288466068714
2.3560000000000	-1.0166723738621
2.3600000000000	-0.91999138258035
2.3640000000000	-0.83624062327594
2.3680000000000	-0.76332800335890
2.3720000000000	-0.69954244313089
2.3760000000000	-0.64348013047399
2.3800000000000	-0.59398493733389
2.3840000000000	-0.55010066523239
2.3880000000000	-0.51103291360646
2.3920000000000	-0.47611866028681
2.3960000000000	-0.44480197239663
2.4000000000000	-0.41661457091275
2.4040000000000	-0.39116023313333
2.4080000000000	-0.36810223149468
2.4120000000000	-0.34715317882247
2.4160000000000	-0.32806678573998
2.4200000000000	-0.31063114229137
2.4240000000000	-0.29466321885042
2.4280000000000	-0.28000434608322
2.4320000000000	-0.26651648415929
2.4360000000000	-0.25407913075401
2.4400000000000	-0.24258674815475
2.4440000000000	-0.23194661390548
2.4480000000000	-0.22207701839483
2.4520000000000	-0.21290574775966
2.4560000000000	-0.20436880232678
2.4600000000000	-0.19640931023240
2.4640000000000	-0.18897660336963
2.4680000000000	-0.18202542882687
2.4720000000000	-0.17551527381128
2.4760000000000	-0.16940978594765
2.4800000000000	-0.16367627399697
2.4840000000000	-0.15828527660079
2.4880000000000	-0.15321018874608
2.4920000000000	-0.14842693735385
2.4960000000000	-0.14391369879702
2.5000000000000	-0.13965065230827
2.5040000000000	-0.13561976419241
2.5080000000000	-0.13180459854922
2.5120000000000	-0.12819015086974
2.5160000000000	-0.12476270141777
2.5200000000000	-0.12150968576662
2.5240000000000	-0.11841958024593
2.5280000000000	-0.11548180037687
2.5320000000000	-0.11268661064672
2.5360000000000	-0.11002504420479
2.5400000000000	-0.10748883125685
2.5440000000000	-0.10507033510176
2.5480000000000	-0.10276249489531
2.5520000000000	-0.10055877434737
2.5560000000000	-0.098453115661984
2.5600000000000	-0.096439898118396
2.5640000000000	-0.094513900768020
2.5680000000000	-0.092670268787425
2.5720000000000	-0.090904483084630
2.5760000000000	-0.089212332804915
2.5800000000000	-0.087589890424975
2.5840000000000	-0.086033489161229
2.5880000000000	-0.084539702450225
2.5920000000000	-0.083105325287143
2.5960000000000	-0.081727357232917
2.6000000000000	-0.080402986921849
2.6040000000000	-0.079129577920444
2.6080000000000	-0.077904655804574
2.6120000000000	-0.076725896336658
2.6160000000000	-0.075591114637274
2.6200000000000	-0.074498255256776
2.6240000000000	-0.073445383062603
2.6280000000000	-0.072430674866582
2.6320000000000	-0.071452411724420
2.6360000000000	-0.070508971846465
2.6400000000000	-0.069598824064909
2.6440000000000	-0.068720521808103
2.6480000000000	-0.067872697537551
2.6520000000000	-0.067054057607380
2.6560000000000	-0.066263377510072
2.6600000000000	-0.065499497475606
2.6640000000000	-0.064761318394354
2.6680000000000	-0.064047798036739
2.6720000000000	-0.063357947545294
2.6760000000000	-0.062690828176851
2.6800000000000	-0.062045548274715
2.6840000000000	-0.061421260452454
2.6880000000000	-0.060817158972553
2.6920000000000	-0.060232477304661
2.6960000000000	-0.059666485849514
2.7000000000000	-0.059118489815824
2.7040000000000	-0.058587827238439
2.7080000000000	-0.058073867127170
2.7120000000000	-0.057576007736521
2.7160000000000	-0.057093674947359
2.7200000000000	-0.056626320752318
2.7240000000000	-0.056173421837420
2.7280000000000	-0.055734478252982
2.7320000000000	-0.055309012167398
2.7360000000000	-0.054896566698005
2.7400000000000	-0.054496704813563
2.7440000000000	-0.054109008303413
2.7480000000000	-0.053733076808704
2.7520000000000	-0.053368526911455
2.7560000000000	-0.053014991277523
2.7600000000000	-0.052672117849881
2.7640000000000	-0.052339569088820
2.7680000000000	-0.052017021256030
2.7720000000000	-0.051704163739606
2.7760000000000	-0.051400698417415
2.7800000000000	-0.051106339056282
2.7840000000000	-0.050820810744715
2.7880000000000	-0.050543849357087
2.7920000000000	-0.050275201047240
2.7960000000000	-0.050014621769701
2.8000000000000	-0.049761876826817
2.8040000000000	-0.049516740440169
2.8080000000000	-0.049278995344842
2.8120000000000	-0.049048432405107
2.8160000000000	-0.048824850250293
2.8200000000000	-0.048608054929593
2.8240000000000	-0.048397859584706
2.8280000000000	-0.048194084139276
2.8320000000000	-0.047996555004129
2.8360000000000	-0.047805104797401
2.8400000000000	-0.047619572078721
2.8440000000000	-0.047439801096613
2.8480000000000	-0.047265641548394
2.8520000000000	-0.047096948351857
2.8560000000000	-0.046933581428077
2.8600000000000	-0.046775405494742
2.8640000000000	-0.046622289869392
2.8680000000000	-0.046474108282076
2.8720000000000	-0.046330738696862
2.8760000000000	-0.046192063141764
2.8800000000000	-0.046057967546622
2.8840000000000	-0.045928341588490
2.8880000000000	-0.045803078544177
2.8920000000000	-0.045682075149533
2.8960000000000	-0.045565231465135
2.9000000000000	-0.045452450748053
2.9040000000000	-0.045343639329374
2.9080000000000	-0.045238706497178
2.9120000000000	-0.045137564384729
2.9160000000000	-0.045040127863555
2.9200000000000	-0.044946314441241
2.9240000000000	-0.044856044163648
2.9280000000000	-0.044769239521350
2.9320000000000	-0.044685825360117
2.9360000000000	-0.044605728795186
2.9400000000000	-0.044528879129194
2.9440000000000	-0.044455207773543
2.9480000000000	-0.044384648173090
2.9520000000000	-0.044317135733942
2.9560000000000	-0.044252607754263
2.9600000000000	-0.044191003357910
2.9640000000000	-0.044132263430800
2.9680000000000	-0.044076330559835
2.9720000000000	-0.044023148974331
2.9760000000000	-0.043972664489764
2.9800000000000	-0.043924824453795
2.9840000000000	-0.043879577694408
2.9880000000000	-0.043836874470112
2.9920000000000	-0.043796666422101
2.9960000000000	-0.043758906528260
3.0000000000000	-0.043723549058977
3.0040000000000	-0.043690549534652
3.0080000000000	-0.043659864684826
3.0120000000000	-0.043631452408884
3.0160000000000	-0.043605271738240
3.0200000000000	-0.043581282799952
3.0240000000000	-0.043559446781697
3.0280000000000	-0.043539725898055
3.0320000000000	-0.043522083358055
3.0360000000000	-0.043506483333894
3.0400000000000	-0.043492890930826
3.0440000000000	-0.043481272158145
3.0480000000000	-0.043471593901214
3.0520000000000	-0.043463823894514
3.0560000000000	-0.043457930695653
3.0600000000000	-0.043453883660311
3.0640000000000	-0.043451652918070
3.0680000000000	-0.043451209349103
3.0720000000000	-0.043452524561682
3.0760000000000	-0.043455570870475
3.0800000000000	-0.043460321275584
3.0840000000000	-0.043466749442339
3.0880000000000	-0.043474829681764
3.0920000000000	-0.043484536931712
3.0960000000000	-0.043495846738668
3.1000000000000	-0.043508735240136
3.1040000000000	-0.043523179147652
3.1080000000000	-0.043539155730353
3.1120000000000	-0.043556642799087
3.1160000000000	-0.043575618691076
3.1200000000000	-0.043596062255062
3.1240000000000	-0.043617952836956
3.1280000000000	-0.043641270265968
3.1320000000000	-0.043665994841154
3.1360000000000	-0.043692107318442
3.1400000000000	-0.043719588898055
3.1440000000000	-0.043748421212333
3.1480000000000	-0.043778586313968
3.1520000000000	-0.043810066664590
3.1560000000000	-0.043842845123732
3.1600000000000	-0.043876904938131
3.1640000000000	-0.043912229731375
3.1680000000000	-0.043948803493874
3.1720000000000	-0.043986610573127
3.1760000000000	-0.044025635664321
3.1800000000000	-0.044065863801182
3.1840000000000	-0.044107280347146
3.1880000000000	-0.044149870986767
3.1920000000000	-0.044193621717412
3.1960000000000	-0.044238518841184
3.2000000000000	-0.044284548957111
3.2040000000000	-0.044331698953560
3.2080000000000	-0.044379956000871
3.2120000000000	-0.044429307544219
3.2160000000000	-0.044479741296688
3.2200000000000	-0.044531245232544
3.2240000000000	-0.044583807580704
3.2280000000000	-0.044637416818417
3.2320000000000	-0.044692061665088
3.2360000000000	-0.044747731076328
3.2400000000000	-0.044804414238137
3.2440000000000	-0.044862100561280
3.2480000000000	-0.044920779675811
3.2520000000000	-0.044980441425758
3.2560000000000	-0.045041075863954
3.2600000000000	-0.045102673247023
3.2640000000000	-0.045165224030502
3.2680000000000	-0.045228718864089
3.2720000000000	-0.045293148587050
3.2760000000000	-0.045358504223725
3.2800000000000	-0.045424776979178
3.2840000000000	-0.045491958234961
3.2880000000000	-0.045560039544989
3.2920000000000	-0.045629012631535
3.2960000000000	-0.045698869381334
3.3000000000000	-0.045769601841785
3.3040000000000	-0.045841202217262
3.3080000000000	-0.045913662865527
3.3120000000000	-0.045986976294241
3.3160000000000	-0.046061135157539
3.3200000000000	-0.046136132252746
3.3240000000000	-0.046211960517142
3.3280000000000	-0.046288613024818
3.3320000000000	-0.046366082983635
3.3360000000000	-0.046444363732236
3.3400000000000	-0.046523448737153
3.3440000000000	-0.046603331589981
3.3480000000000	-0.046684006004636
3.3520000000000	-0.046765465814662
3.3560000000000	-0.046847704970641
3.3600000000000	-0.046930717537628
3.3640000000000	-0.047014497692685
3.3680000000000	-0.047099039722468
3.3720000000000	-0.047184338020862
3.3760000000000	-0.047270387086694
3.3800000000000	-0.047357181521487
3.3840000000000	-0.047444716027294
3.3880000000000	-0.047532985404549
3.3920000000000	-0.047621984550014
3.3960000000000	-0.047711708454737
3.4000000000000	-0.047802152202096
3.4040000000000	-0.047893310965857
3.4080000000000	-0.047985180008309
3.4120000000000	-0.048077754678429
3.4160000000000	-0.048171030410086
3.4200000000000	-0.048265002720311
3.4240000000000	-0.048359667207581
3.4280000000000	-0.048455019550167
3.4320000000000	-0.048551055504506
3.4360000000000	-0.048647770903624
3.4400000000000	-0.048745161655585
3.4440000000000	-0.048843223741983
3.4480000000000	-0.048941953216473
3.4520000000000	-0.049041346203330
3.4560000000000	-0.049141398896035
3.4600000000000	-0.049242107555927
3.4640000000000	-0.049343468510835
3.4680000000000	-0.049445478153783
3.4720000000000	-0.049548132941709
3.4760000000000	-0.049651429394222
3.4800000000000	-0.049755364092365
3.4840000000000	-0.049859933677440
3.4880000000000	-0.049965134849830
3.4920000000000	-0.050070964367867
3.4960000000000	-0.050177419046711
3.5000000000000	-0.050284495757269
3.5040000000000	-0.050392191425130
3.5080000000000	-0.050500503029519
3.5120000000000	-0.050609427602288
3.5160000000000	-0.050718962226914
3.5200000000000	-0.050829104037537
3.5240000000000	-0.050939850217996
3.5280000000000	-0.051051198000914
3.5320000000000	-0.051163144666770
3.5360000000000	-0.051275687543033
3.5400000000000	-0.051388824003273
3.5440000000000	-0.051502551466318
3.5480000000000	-0.051616867395416
3.5520000000000	-0.051731769297429
3.5560000000000	-0.051847254722027
3.5600000000000	-0.051963321260917
3.5640000000000	-0.052079966547067
3.5680000000000	-0.052197188253970
3.5720000000000	-0.052314984094910
3.5760000000000	-0.052433351822243
3.5800000000000	-0.052552289226700
3.5840000000000	-0.052671794136697
3.5880000000000	-0.052791864417668
3.5920000000000	-0.052912497971406
3.5960000000000	-0.053033692735418
3.6000000000000	-0.053155446682293
3.6040000000000	-0.053277757819091
3.6080000000000	-0.053400624186734
3.6120000000000	-0.053524043859409
3.6160000000000	-0.053648014944001
3.6200000000000	-0.053772535579509
3.6240000000000	-0.053897603936506
3.6280000000000	-0.054023218216579
3.6320000000000	-0.054149376651801
3.6360000000000	-0.054276077504212
3.6400000000000	-0.054403319065301
3.6440000000000	-0.054531099655497
3.6480000000000	-0.054659417623697
3.6520000000000	-0.054788271346757
3.6560000000000	-0.054917659229039
3.6600000000000	-0.055047579701942
3.6640000000000	-0.055178031223437
3.6680000000000	-0.055309012277641
3.6720000000000	-0.055440521374363
3.6760000000000	-0.055572557048681
3.6800000000000	-0.055705117860530
3.6840000000000	-0.055838202394277
3.6880000000000	-0.055971809258328
3.6920000000000	-0.056105937084723
3.6960000000000	-0.056240584528761
3.7000000000000	-0.056375750268603
3.7040000000000	-0.056511433004913
3.7080000000000	-0.056647631460478
3.7120000000000	-0.056784344379864
3.7160000000000	-0.056921570529049
3.7200000000000	-0.057059308695087
3.7240000000000	-0.057197557685764
3.7280000000000	-0.057336316329268
3.7320000000000	-0.057475583473859
3.7360000000000	-0.057615357987551
3.7400000000000	-0.057755638757797
3.7440000000000	-0.057896424691183
3.7480000000000	-0.058037714713116
3.7520000000000	-0.058179507767539
3.7560000000000	-0.058321802816631
3.7600000000000	-0.058464598840522
3.7640000000000	-0.058607894837014
3.7680000000000	-0.058751689821304
3.7720000000000	-0.058895982825711
3.7760000000000	-0.059040772899415
3.7800000000000	-0.059186059108187
3.7840000000000	-0.059331840534144
3.7880000000000	-0.059478116275486
3.7920000000000	-0.059624885446259
3.7960000000000	-0.059772147176103
3.8000000000000	-0.059919900610022
3.8040000000000	-0.060068144908137
3.8080000000000	-0.060216879245473
3.8120000000000	-0.060366102811720
3.8160000000000	-0.060515814811017
3.8200000000000	-0.060666014461730
3.8240000000000	-0.060816700996242
3.8280000000000	-0.060967873660739
3.8320000000000	-0.061119531715004
3.8360000000000	-0.061271674432218
3.8400000000000	-0.061424301098755
3.8440000000000	-0.061577411013985
3.8480000000000	-0.061731003490089
3.8520000000000	-0.061885077851861
3.8560000000000	-0.062039633436526
3.8600000000000	-0.062194669593556
3.8640000000000	-0.062350185684492
3.8680000000000	-0.062506181082765
3.8720000000000	-0.062662655173523
3.8760000000000	-0.062819607353462
3.8800000000000	-0.062977037030649
3.8840000000000	-0.063134943624377
3.8880000000000	-0.063293326564978
3.8920000000000	-0.063452185293683
3.8960000000000	-0.063611519262451
3.9000000000000	-0.063771327933828
3.9040000000000	-0.063931610780784
3.9080000000000	-0.064092367286568
3.9120000000000	-0.064253596944565
3.9160000000000	-0.064415299258150
3.9200000000000	-0.064577473740535
3.9240000000000	-0.064740119914649
3.9280000000000	-0.064903237312987
3.9320000000000	-0.065066825477480
3.9360000000000	-0.065230883959354
3.9400000000000	-0.065395412319017
3.9440000000000	-0.065560410125909
3.9480000000000	-0.065725876958398
3.9520000000000	-0.065891812403632
3.9560000000000	-0.066058216057437
3.9600000000000	-0.066225087524181
3.9640000000000	-0.066392426416669
3.9680000000000	-0.066560232356015
3.9720000000000	-0.066728504971534
3.9760000000000	-0.066897243900627
3.9800000000000	-0.067066448788670
3.9840000000000	-0.067236119288903
3.9880000000000	-0.067406255062327
3.9920000000000	-0.067576855777594
3.9960000000000	-0.067747921110900
4.0000000000000	-0.067919450745888
4.0040000000000	-0.068091444373549
4.0080000000000	-0.068263901692111
4.0120000000000	-0.068436822406954
4.0160000000000	-0.068610206230505
4.0200000000000	-0.068784052882148
4.0240000000000	-0.068958362088126
4.0280000000000	-0.069133133581455
4.0320000000000	-0.069308367101826
4.0360000000000	-0.069484062395521
4.0400000000000	-0.069660219215321
4.0440000000000	-0.069836837320429
4.0480000000000	-0.070013916476371
4.0520000000000	-0.070191456454921
4.0560000000000	-0.070369457034017
4.0600000000000	-0.070547917997675
4.0640000000000	-0.070726839135920
4.0680000000000	-0.070906220244687
4.0720000000000	-0.071086061125771
4.0760000000000	-0.071266361586723
4.0800000000000	-0.071447121440788
4.0840000000000	-0.071628340506834
